62296
-0.0152632	-0.0259498	-0.00106895
-0.0152632	-0.0261588	-0.00104296
-0.0152582	-0.0257178	-0.00097692
-0.0150662	-0.0261828	-0.001158
-0.0150342	-0.0265658	-0.000932932
-0.0150452	-0.0263558	-0.000949979
-0.0150572	-0.0259528	-0.001086
-0.0150482	-0.0257118	-0.000949979
-0.0154592	-0.0257048	-0.000913978
-0.0154532	-0.0259138	-0.000886917
-0.0156572	-0.0256748	-0.000757933
-0.0154382	-0.0260968	-0.000725985
-0.0152322	-0.0262988	-0.000658989
-0.0148482	-0.0266028	-0.00111592
-0.0146312	-0.0266278	-0.00125694
-0.0146222	-0.0263738	-0.001055
-0.0145922	-0.0267828	-0.000967026
-0.0148472	-0.0263658	-0.00100195
-0.0145562	-0.0269388	-0.000671983
-0.0148632	-0.0261798	-0.00114202
-0.0148462	-0.0259358	-0.001001
-0.0148332	-0.0256968	-0.000880003
-0.0146422	-0.0261798	-0.00115299
-0.0146312	-0.0259368	-0.00100803
-0.0146202	-0.0257098	-0.000949979
-0.0144222	-0.0261558	-0.00103498
-0.0144152	-0.0266088	-0.00116301
-0.0144102	-0.0263638	-0.00100398
-0.0143872	-0.0267858	-0.000980973
-0.0144132	-0.0259218	-0.000936031
-0.0141792	-0.0265698	-0.000975013
-0.0144022	-0.0256998	-0.000901937
-0.0143642	-0.0269708	-0.000836968
-0.0141872	-0.0261308	-0.000918984
-0.0141812	-0.0259048	-0.000864983
-0.0141522	-0.0267478	-0.000797987
-0.0141402	-0.0269588	-0.000785947
-0.0141722	-0.0263288	-0.000839949
-0.0141782	-0.0256848	-0.000838995
-0.0139682	-0.0265528	-0.00088799
-0.0139522	-0.0267478	-0.00079596
-0.0139422	-0.0269588	-0.00077796
-0.0139802	-0.0261318	-0.000926018
-0.0139732	-0.0259058	-0.000872016
-0.0139702	-0.0256858	-0.000844002
-0.0139622	-0.0263188	-0.000792027
-0.0137432	-0.0261228	-0.00090003
-0.0137322	-0.0265398	-0.000841975
-0.0137372	-0.0256818	-0.000842929
-0.0137352	-0.0258948	-0.000836968
-0.0137252	-0.0263148	-0.000785947
-0.0137202	-0.0269638	-0.000816941
-0.0137192	-0.0267378	-0.000761032
-0.0165402	-0.0246288	-0.000867963
-0.0163212	-0.0248378	-0.000844002
-0.0163082	-0.0250378	-0.000775933
-0.0165272	-0.0248328	-0.000814915
-0.0163262	-0.0246158	-0.00080502
-0.0156612	-0.0254638	-0.000771999
-0.0154552	-0.0254748	-0.000836968
-0.0152502	-0.0254778	-0.000846982
-0.0154512	-0.0252508	-0.00078702
-0.0146092	-0.0254808	-0.000883937
-0.0148262	-0.0254758	-0.000847936
-0.0150362	-0.0254748	-0.000841975
-0.0148222	-0.0252578	-0.000836015
-0.0148312	-0.0246098	-0.000806928
-0.0143942	-0.0254708	-0.000834942
-0.0145992	-0.0252538	-0.000824928
-0.0143882	-0.0252488	-0.000801921
-0.0150252	-0.0252468	-0.000775933
-0.0139652	-0.0254588	-0.000784993
-0.0141732	-0.0254578	-0.00077796
-0.0137322	-0.0254548	-0.000782967
-0.0148212	-0.0250368	-0.000802994
-0.0146012	-0.0250338	-0.000797033
-0.0150282	-0.0250328	-0.000775933
-0.0148212	-0.0248168	-0.000775933
-0.0150372	-0.0246028	-0.000771999
-0.0143902	-0.0250298	-0.000777006
-0.0152352	-0.0252428	-0.000751972
-0.0141702	-0.0252378	-0.000749946
-0.0139622	-0.0252378	-0.000753999
-0.0137322	-0.0252348	-0.000754952
-0.0160852	-0.0250318	-0.000752926
-0.0158752	-0.0250268	-0.000733972
-0.0137352	-0.0250168	-0.000733018
-0.0139622	-0.0250188	-0.000729918
-0.0154492	-0.0250228	-0.000720978
-0.0141692	-0.0250168	-0.000720978
-0.0152312	-0.0250198	-0.000713944
-0.0160932	-0.0248188	-0.000756979
-0.0150282	-0.0248118	-0.000744939
-0.0145962	-0.0248078	-0.000738978
