54417
-0.0276472	-0.0267993	-0.000433207
-0.0276448	-0.0230403	-0.000433207
-0.0276222	-0.0265713	-0.000783205
-0.02762	-0.0263503	-0.000813246
-0.0276173	-0.0256863	-0.000843287
-0.0276166	-0.0254653	-0.0008533
-0.0276153	-0.0261273	-0.000883222
-0.0276149	-0.0259063	-0.000883222
-0.0276119	-0.0252423	-0.000923276
-0.0276073	-0.0164003	-0.000913262
-0.0276072	-0.0250203	-0.000983238
-0.0276057	-0.0247993	-0.00100327
-0.0276008	-0.0245763	-0.00107324
-0.0275993	-0.0243553	-0.00109327
-0.0275944	-0.0241333	-0.00115323
-0.0275931	-0.0239123	-0.00117326
-0.0275901	-0.0232483	-0.00121319
-0.0275896	-0.0236903	-0.00122321
-0.0275893	-0.0161773	-0.00116324
-0.0275888	-0.0234693	-0.00123322
-0.0275877	-0.0159563	-0.00118315
-0.027585	-0.0148503	-0.00121319
-0.0275828	-0.0157343	-0.00125325
-0.0275817	-0.0155133	-0.00126326
-0.027577	-0.0152913	-0.00133324
-0.0275767	-0.0150703	-0.00133324
-0.0275667	-0.0166163	-0.0014832
-0.0274653	-0.0270323	0.000126839
-0.0274249	-0.0267993	-0.000453234
-0.0274238	-0.0230403	-0.000433207
-0.0274012	-0.0265713	-0.000783205
-0.027399	-0.0263503	-0.000813246
-0.0273952	-0.0256863	-0.000863314
-0.0273944	-0.0254643	-0.000873208
-0.0273944	-0.0261283	-0.000873208
-0.027394	-0.0259063	-0.000883222
-0.0273897	-0.0252423	-0.00093317
-0.0273891	-0.0164013	-0.000873208
-0.0273883	-0.0250213	-0.000953197
-0.0273835	-0.0247993	-0.00102317
-0.0273786	-0.0245763	-0.00108325
-0.027377	-0.0243553	-0.0011133
-0.0273722	-0.0241333	-0.00117326
-0.027371	-0.0239123	-0.00119317
-0.0273692	-0.0232483	-0.00121319
-0.0273684	-0.0161773	-0.00116324
-0.0273674	-0.0236903	-0.00124323
-0.0273668	-0.0159563	-0.00118315
-0.0273667	-0.0234693	-0.00124323
-0.0273641	-0.0148513	-0.00121319
-0.0273619	-0.0157343	-0.00125325
-0.0273608	-0.0155133	-0.00126326
-0.0273562	-0.0152923	-0.00132322
-0.0273559	-0.0150713	-0.00133324
-0.0273479	-0.0166163	-0.00145328
-0.027243	-0.0270323	0.000106812
-0.0272027	-0.0230403	-0.000433207
-0.0272026	-0.0267993	-0.000463247
-0.0271791	-0.0265713	-0.000803232
-0.0271781	-0.0263503	-0.000813246
-0.0271734	-0.0261283	-0.000873208
-0.0271731	-0.0256863	-0.000873208
-0.027173	-0.0259073	-0.000883222
-0.0271722	-0.0254643	-0.000883222
-0.027171	-0.0164023	-0.000823259
-0.0271675	-0.0252423	-0.000953197
-0.0271661	-0.0250213	-0.000973225
-0.0271613	-0.0247993	-0.0010432
-0.0271564	-0.0245763	-0.00110328
-0.0271548	-0.0243553	-0.00112319
-0.02715	-0.0241333	-0.00119317
-0.0271489	-0.0239123	-0.00120318
-0.0271483	-0.0232493	-0.00121319
-0.0271475	-0.0161773	-0.00116324
-0.0271459	-0.0159563	-0.00118315
-0.0271453	-0.0236903	-0.00125325
-0.0271447	-0.0234693	-0.00126326
-0.0271432	-0.0148513	-0.00121319
-0.027141	-0.0157353	-0.00125325
-0.0271399	-0.0155133	-0.00126326
-0.0271353	-0.0152923	-0.00132322
-0.027135	-0.0150713	-0.00133324
-0.0271289	-0.0166173	-0.00143325
-0.0270231	-0.0270333	0.000126839
-0.0269829	-0.0268003	-0.00044322
-0.0269812	-0.0230413	-0.000433207
-0.0269581	-0.0265723	-0.000803232
-0.0269571	-0.0263503	-0.000813246
-0.0269528	-0.0164023	-0.000783205
-0.0269525	-0.0261283	-0.000873208
-0.0269521	-0.0259073	-0.000883222
-0.026951	-0.0256863	-0.000893235
-0.0269501	-0.0254643	-0.000903249
-0.0269453	-0.0252423	-0.000973225
-0.0269439	-0.0250213	-0.000993252
-0.026939	-0.0247983	-0.00105321
-0.0269374	-0.0245773	-0.00107324
-0.0269327	-0.0243553	-0.00114322
-0.0269279	-0.0241333	-0.00121319
-0.0269274	-0.0232493	-0.00121319
-0.0269267	-0.0239123	-0.00122321
-0.0269266	-0.0161783	-0.00116324
-0.026925	-0.0159563	-0.00118315
-0.0269232	-0.0236903	-0.00127327
-0.0269227	-0.0234693	-0.00128329
-0.0269223	-0.0148513	-0.00121319
-0.0269202	-0.0157353	-0.00124323
-0.0269191	-0.0155143	-0.00126326
-0.0269145	-0.0152923	-0.00132322
-0.0269141	-0.0150713	-0.00132322
-0.0269099	-0.0166173	-0.00140321
-0.0268031	-0.0270333	0.000146747
-0.0267632	-0.0268013	-0.000423312
-0.0267602	-0.0230413	-0.000433207
-0.0267372	-0.0265723	-0.000793219
-0.0267362	-0.0263513	-0.000813246
-0.0267347	-0.0164033	-0.000743151
-0.0267316	-0.0261283	-0.000873208
-0.0267312	-0.0259073	-0.000873208
-0.0267289	-0.0256863	-0.000913262
-0.0267279	-0.0254643	-0.000923276
-0.0267232	-0.0252423	-0.000983238
-0.0267217	-0.0250213	-0.00100327
-0.0267169	-0.0247983	-0.00107324
